opportunity_id,deal_amount,discount_pct,stage,days_in_stage,region,product,probability,expected_revenue,anomaly_score,is_anomaly
825,17420.88,2.4,Closed Won,23,EMEA,Analytics,0.2,3484.1760000000004,0.05095900895251304,False
826,17963.47,19.8,Proposal,23,Unknown,VAS,0.8,14370.776000000002,0.10159367845838985,False
827,36817.6,3.7,Negotiation,7,EMEA,Risk Solutions,0.95,34976.719999999994,0.000510958514415849,False
828,22018.36,5.7,Negotiation,12,LATAM,Core Payments,0.23,5064.2228000000005,0.09294972354675735,False
829,12348.85,11.8,Proposal,81,APAC,VAS,0.34,4198.609,0.15396440318558885,False
830,9357.57,13.2,Negotiation,45,EMEA,Core Payments,0.34,3181.5738,0.1388693584312446,False
831,14221.64,13.2,Closed Lost,87,APAC,Core Payments,0.82,11661.7448,0.15477698359646846,False
832,23481.44,12.3,Negotiation,105,Unknown,Analytics,0.93,21837.7392,0.08960087561416974,False
833,22766.1,7.3,Prospecting,76,EMEA,Core Payments,0.91,20717.151,0.1164132246763101,False
834,19563.57,15.6,Prospecting,75,EMEA,Core Payments,0.36,7042.8852,0.15345850486764068,False
835,14609.14,12.7,Negotiation,101,APAC,Core Payments,0.45,6574.113,0.15102074737781945,False
836,19417.34,4.5,Prospecting,114,Unknown,Risk Solutions,0.72,13980.4848,0.08990516295606876,False
837,40081.0,19.8,Negotiation,91,Unknown,Core Payments,0.39,15631.59,0.08858132425870868,False
838,11381.48,10.1,Closed Lost,34,Unknown,Risk Solutions,0.88,10015.7024,0.11821448203718021,False
839,22475.61,16.5,Closed Lost,102,Unknown,VAS,0.49,11013.0489,0.14111445458613409,False
840,58170.96,4.5,Prospecting,49,Unknown,VAS,0.38,22104.9648,0.03337851378044476,False
841,30717.78,5.8,Negotiation,101,LATAM,Core Payments,0.33,10136.8674,0.11197921015425322,False
842,16754.78,8.9,Closed Won,26,LATAM,Risk Solutions,0.92,15414.3976,0.1033368317509773,False
843,32747.54,8.3,Closed Won,28,APAC,Core Payments,0.31,10151.7374,0.13069559874747577,False
844,14027.65,16.9,Prospecting,98,Unknown,Core Payments,0.94,13185.990999999998,0.08773440961073142,False
845,22119.8,3.7,Prospecting,64,APAC,Risk Solutions,0.27,5972.3460000000005,0.12038709140371523,False
846,55961.61,12.6,Closed Lost,107,LATAM,VAS,0.81,45328.90410000001,0.003955828362002922,False
847,68629.77,6.7,Proposal,35,LATAM,Core Payments,0.43,29510.8011,0.01195400330858798,False
848,7901.61,14.4,Closed Won,10,Unknown,Analytics,0.89,7032.4329,0.07846070839218122,False
849,33524.79,12.9,Closed Won,20,APAC,Core Payments,0.9,30172.311,0.0926904243430538,False
850,70910.06,9.1,Closed Won,67,LATAM,Core Payments,0.9,63819.054,-0.06280396113500508,True
851,15879.7,22.9,Prospecting,66,APAC,Analytics,0.4,6351.880000000001,0.09586449833080857,False
852,25729.52,11.6,Closed Lost,63,EMEA,Core Payments,0.25,6432.38,0.14705471052091562,False
853,54412.24,17.3,Proposal,63,APAC,VAS,0.94,51147.5056,-0.036308706694921145,True
854,16391.0,5.2,Qualified,38,EMEA,Analytics,0.65,10654.15,0.1405052379319383,False
855,28888.95,11.2,Negotiation,7,APAC,VAS,0.36,10400.022,0.11925865018435766,False
856,21257.73,12.3,Negotiation,53,EMEA,Analytics,0.56,11904.3288,0.17754813878086045,False
857,6938.08,12.5,Negotiation,53,LATAM,VAS,0.88,6105.5104,0.10632312992799986,False
858,27110.4,10.1,Prospecting,33,Unknown,Core Payments,0.26,7048.704000000001,0.14195421084559878,False
859,19722.75,7.7,Negotiation,38,EMEA,Analytics,0.65,12819.7875,0.15860034755003022,False
860,38440.96,-3.6,Proposal,79,APAC,Core Payments,0.21,8072.6016,0.020880784997266866,False
861,77345.09,9.0,Negotiation,107,EMEA,Risk Solutions,0.49,37899.0941,-0.028212040480837697,True
862,33200.99,7.3,Closed Won,3,APAC,Analytics,0.7,23240.693,0.09003829098071053,False
863,17668.9,10.6,Proposal,58,Unknown,VAS,0.51,9011.139,0.1756355861672188,False
864,28856.5,16.1,Negotiation,76,APAC,Risk Solutions,0.76,21930.94,0.14450297870453715,False
865,24861.33,22.9,Prospecting,43,LATAM,Risk Solutions,0.52,12927.8916,0.0938653794589831,False
866,40692.06,14.5,Negotiation,63,Unknown,VAS,0.62,25229.0772,0.1165961276640009,False
867,9290.31,16.9,Proposal,37,LATAM,Core Payments,0.49,4552.251899999999,0.1344983567772675,False
868,10940.25,15.0,Negotiation,99,LATAM,Analytics,0.56,6126.540000000001,0.14048057254561852,False
869,6456.81,15.5,Prospecting,87,LATAM,Risk Solutions,0.51,3292.9731,0.1223408409874488,False
870,31705.67,14.8,Qualified,85,APAC,Analytics,0.38,12048.1546,0.155549405862851,False
871,21776.7,10.6,Proposal,31,EMEA,Analytics,0.31,6750.777,0.15753299128566572,False
872,15001.68,10.3,Proposal,11,LATAM,Analytics,0.71,10651.1928,0.14133358870785118,False
873,14254.84,13.5,Prospecting,105,APAC,Risk Solutions,0.34,4846.645600000001,0.12936224019451592,False
874,15625.9,20.9,Prospecting,75,EMEA,VAS,0.22,3437.698,0.07224073750948978,False
875,12623.44,15.8,Negotiation,115,LATAM,VAS,0.92,11613.5648,0.07875187379838955,False
876,18163.31,20.0,Proposal,7,EMEA,Core Payments,0.32,5812.2592,0.07011008700800214,False
877,16374.34,5.4,Prospecting,22,Unknown,VAS,0.28,4584.815200000001,0.11295699414232896,False
878,50715.38,13.2,Proposal,5,LATAM,Risk Solutions,0.64,32457.8432,0.04975775039761887,False
879,26741.83,13.9,Negotiation,27,APAC,VAS,0.5,13370.915,0.1557584004369953,False
880,13478.98,14.5,Closed Lost,109,LATAM,Analytics,0.75,10109.235,0.1279757375345913,False
881,15516.64,5.1,Closed Lost,111,Unknown,VAS,0.62,9620.3168,0.1100896335573413,False
882,45223.14,2.7,Closed Lost,59,LATAM,Analytics,0.63,28490.5782,0.05192061392907499,False
883,28895.94,1.3,Proposal,7,Unknown,VAS,0.7,20227.158,0.05670117639340566,False
884,26294.36,9.9,Prospecting,15,APAC,Risk Solutions,0.32,8414.1952,0.13821754670528175,False
885,33941.31,23.7,Closed Lost,42,Unknown,Analytics,0.78,26474.2218,0.05546522024251899,False
886,57049.12,13.0,Prospecting,12,APAC,Analytics,0.5,28524.56,0.0506913393966536,False
887,10610.6,5.9,Qualified,58,APAC,VAS,0.74,7851.844,0.12615790048543502,False
888,14081.19,13.6,Prospecting,7,APAC,VAS,0.6,8448.714,0.12636060976799574,False
889,7751.4,10.4,Closed Lost,59,Unknown,Core Payments,0.28,2170.3920000000003,0.11788477562413074,False
890,29641.44,12.8,Negotiation,93,Unknown,Core Payments,0.37,10967.3328,0.15013001872247594,False
891,17548.24,9.7,Prospecting,79,APAC,Core Payments,0.5,8774.12,0.17251819451783645,False
892,14718.93,5.5,Proposal,41,EMEA,Risk Solutions,0.2,2943.786,0.08275480462823448,False
893,13942.02,9.3,Qualified,89,Unknown,Core Payments,0.6,8365.212,0.15552396675334607,False
894,33350.03,15.5,Qualified,51,APAC,Analytics,0.26,8671.0078,0.125041501895988,False
895,20226.56,13.5,Closed Won,92,APAC,Risk Solutions,0.59,11933.6704,0.1621193437604646,False
896,16021.5,18.1,Closed Won,111,EMEA,Risk Solutions,0.94,15060.21,0.0647769914782681,False
897,46780.25,6.6,Negotiation,10,EMEA,Analytics,0.88,41166.62,0.013141944541702477,False
898,11758.79,17.2,Proposal,118,APAC,Core Payments,0.68,7995.977200000001,0.08889127269782571,False
899,10315.19,12.3,Prospecting,41,LATAM,Core Payments,0.25,2578.7975,0.12023920552069162,False
900,104483.79,13.0,Qualified,89,Unknown,Core Payments,0.51,53286.7329,-0.08179104450681662,True
901,17665.36,18.3,Proposal,94,APAC,Core Payments,0.44,7772.758400000001,0.14008074904132628,False
902,15897.5,11.4,Closed Lost,18,APAC,Risk Solutions,0.35,5564.125,0.14616745645571827,False
903,14236.26,13.3,Qualified,113,LATAM,Risk Solutions,0.84,11958.4584,0.11952700069051808,False
904,20289.59,15.3,Closed Lost,28,EMEA,Analytics,0.47,9536.1073,0.15877472309716567,False
905,35229.76,15.3,Qualified,27,LATAM,Risk Solutions,0.4,14091.904000000002,0.1304632863213162,False
906,34616.23,16.1,Closed Lost,87,Unknown,Analytics,0.78,27000.659400000004,0.11488212131984155,False
907,30529.07,18.5,Closed Won,40,APAC,Analytics,0.33,10074.5931,0.1294772631735922,False
908,18635.78,14.7,Closed Lost,86,LATAM,VAS,0.71,13231.403799999998,0.1651359882912869,False
909,9008.79,9.9,Negotiation,11,LATAM,VAS,0.43,3873.779700000001,0.11827763670968594,False
910,26102.16,24.4,Closed Won,108,EMEA,Analytics,0.64,16705.3824,0.061497464373615585,False
911,54790.84,12.0,Negotiation,61,LATAM,Risk Solutions,0.51,27943.3284,0.0732573758502657,False
912,41838.29,14.0,Prospecting,16,EMEA,VAS,0.86,35980.9294,0.060857385132653485,False
913,19911.35,8.4,Qualified,8,EMEA,Core Payments,0.36,7168.085999999999,0.12784063259637868,False
914,35650.65,1.2,Closed Won,119,Unknown,Analytics,0.88,31372.572,0.005847168664951385,False
915,17478.11,8.3,Closed Won,43,APAC,VAS,0.26,4544.3086,0.14692162117263852,False
916,21309.56,12.5,Negotiation,54,EMEA,Core Payments,0.23,4901.1988,0.14036096641661006,False
917,10502.63,14.8,Closed Lost,39,EMEA,VAS,0.94,9872.472199999998,0.1043200702738713,False
918,18228.53,12.3,Prospecting,97,Unknown,VAS,0.5,9114.265,0.15946015386345647,False
919,23964.75,16.1,Closed Lost,61,LATAM,Core Payments,0.6,14378.85,0.16520277329137611,False
920,19901.99,17.1,Closed Lost,102,EMEA,Core Payments,0.3,5970.597000000001,0.11553334921551028,False
921,34960.63,17.1,Closed Won,41,APAC,Risk Solutions,0.9,31464.567,0.08356617106901953,False
922,68200.31,12.2,Qualified,90,LATAM,VAS,0.56,38192.1736,0.017089846061686398,False
923,48678.01,12.6,Proposal,71,Unknown,Core Payments,0.79,38455.62790000001,0.05892316432753841,False
924,18343.46,11.1,Closed Lost,5,APAC,Risk Solutions,0.68,12473.5528,0.12733917927076832,False
925,14204.16,7.8,Qualified,86,LATAM,Risk Solutions,0.35,4971.455999999999,0.1465751357017469,False
926,14889.39,19.3,Negotiation,20,LATAM,Core Payments,0.68,10124.7852,0.10905287496840471,False
927,12250.48,6.0,Closed Lost,85,APAC,Risk Solutions,0.38,4655.1824,0.13692009152635354,False
928,22480.6,11.8,Closed Lost,118,Unknown,Core Payments,0.69,15511.613999999998,0.1142126520439723,False
929,28358.19,13.3,Prospecting,77,APAC,VAS,0.59,16731.3321,0.16858015234639767,False
930,24583.33,1.5,Proposal,15,Unknown,Risk Solutions,0.25,6145.8325,0.06407947390359259,False
931,24740.33,15.9,Prospecting,57,EMEA,Risk Solutions,0.44,10885.7452,0.1608499608293243,False
932,24219.66,10.4,Proposal,57,LATAM,Risk Solutions,0.31,7508.0946,0.15990108593415647,False
933,20348.6,13.3,Negotiation,36,EMEA,Core Payments,0.43,8749.898,0.1699498976730655,False
934,14109.26,10.5,Prospecting,14,Unknown,VAS,0.8,11287.408,0.13455340953449463,False
935,61993.67,4.5,Prospecting,23,EMEA,Core Payments,0.21,13018.6707,0.00972119730870702,False
936,41295.92,13.2,Prospecting,86,Unknown,Core Payments,0.36,14866.5312,0.1282643530447818,False
937,12772.46,12.7,Prospecting,22,LATAM,Core Payments,0.84,10728.8664,0.13482658410187892,False
938,12795.58,17.2,Negotiation,105,EMEA,Analytics,0.3,3838.674,0.09629445022333383,False
939,15494.46,14.6,Qualified,22,LATAM,Risk Solutions,0.41,6352.7286,0.15366466984309884,False
940,22467.32,3.8,Qualified,59,LATAM,VAS,0.46,10334.9672,0.13645154682999916,False
941,46883.81,17.7,Closed Lost,47,APAC,Risk Solutions,0.7,32818.666999999994,0.06597179469249659,False
942,40493.96,16.2,Proposal,117,LATAM,Analytics,0.93,37659.3828,0.012064307311729583,False
943,41799.94,16.0,Negotiation,105,EMEA,VAS,0.57,23825.9658,0.09888794103602871,False
944,42306.69,14.6,Closed Won,33,LATAM,Analytics,0.62,26230.1478,0.09935132153980797,False
945,42780.66,8.7,Closed Lost,117,LATAM,VAS,0.92,39358.2072,0.008870986196023112,False
946,34269.59,14.9,Prospecting,5,EMEA,Risk Solutions,0.73,25016.8007,0.08284499754681318,False
947,28931.96,10.4,Closed Lost,25,APAC,VAS,0.45,13019.382,0.15144741822020824,False
948,20507.94,26.6,Proposal,49,EMEA,Risk Solutions,0.8,16406.352,0.06192260643482772,False
949,7736.77,11.0,Qualified,83,LATAM,Analytics,0.46,3558.9142,0.14129059744097455,False
950,20383.21,6.7,Negotiation,73,LATAM,Analytics,0.31,6318.795099999999,0.13616055994624016,False
951,64937.9,10.5,Closed Won,22,EMEA,Core Payments,0.41,26624.539,0.033575651098225245,False
952,15930.97,19.4,Closed Lost,112,LATAM,Risk Solutions,0.48,7646.865599999999,0.10037676421604802,False
953,15132.26,9.4,Closed Won,34,APAC,Risk Solutions,0.58,8776.710799999999,0.15968541335661596,False
954,40556.42,-0.0,Closed Won,38,APAC,Core Payments,0.42,17033.696399999997,0.05550958605718126,False
955,23118.19,19.6,Negotiation,37,EMEA,Analytics,0.79,18263.3701,0.11066579656967496,False
956,16514.07,13.9,Proposal,115,LATAM,Risk Solutions,0.51,8422.1757,0.12929912617066003,False
957,56083.55,9.7,Proposal,20,EMEA,Risk Solutions,0.91,51036.0305,-0.03423043208268195,True
958,32032.09,15.8,Proposal,16,EMEA,VAS,0.9,28828.881,0.08267208054462383,False
959,34701.8,7.6,Qualified,84,EMEA,Core Payments,0.81,28108.45800000001,0.11012235285058752,False
960,15697.47,6.4,Closed Won,98,APAC,Risk Solutions,0.95,14912.596499999998,0.07037298665982461,False
961,29680.07,17.0,Prospecting,78,LATAM,Core Payments,0.38,11278.4266,0.1508147977007705,False
962,27608.96,9.6,Closed Won,10,APAC,Analytics,0.3,8282.688,0.11921673091407486,False
963,35110.19,14.9,Closed Won,106,EMEA,Risk Solutions,0.47,16501.7893,0.13050707268471223,False
964,43892.63,12.3,Prospecting,18,LATAM,Core Payments,0.65,28530.2095,0.09148164864969266,False
965,43288.58,16.4,Proposal,107,EMEA,Analytics,0.37,16016.7746,0.09812053504337603,False
966,24398.93,12.8,Closed Lost,32,APAC,Risk Solutions,0.76,18543.1868,0.1525048057046361,False
967,33312.89,2.0,Prospecting,82,LATAM,Core Payments,0.65,21653.3785,0.0790107144170249,False
968,11080.62,15.6,Closed Won,20,LATAM,Risk Solutions,0.33,3656.6046000000006,0.11964075416190845,False
969,32408.22,9.8,Proposal,7,Unknown,Analytics,0.31,10046.5482,0.10463353236003853,False
970,33209.42,16.6,Negotiation,34,Unknown,Analytics,0.6,19925.652,0.13055249838320943,False
971,17442.89,12.8,Closed Lost,55,LATAM,VAS,0.86,15000.8854,0.1512389846364387,False
972,13845.99,19.3,Closed Lost,81,Unknown,Core Payments,0.27,3738.4173,0.10632737818087695,False
973,21263.46,10.6,Proposal,37,APAC,VAS,0.78,16585.4988,0.1581934565338617,False
974,10635.24,1.9,Qualified,57,APAC,Core Payments,0.61,6487.4964,0.09261882042457076,False
975,27025.29,10.6,Negotiation,54,EMEA,Risk Solutions,0.91,24593.0139,0.12194796381386414,False
976,26286.76,14.8,Closed Lost,24,APAC,VAS,0.77,20240.8052,0.13526382281341737,False
977,12467.24,10.5,Qualified,78,LATAM,Analytics,0.27,3366.1548000000003,0.13752923668095707,False
978,22664.17,9.9,Proposal,3,APAC,Analytics,0.94,21304.3198,0.06301432545415953,False
979,41799.0,19.6,Qualified,57,Unknown,Risk Solutions,0.61,25497.39,0.07017336418720599,False
980,41671.22,11.4,Closed Lost,74,EMEA,Core Payments,0.89,37087.3858,0.0688746411250003,False
981,40389.48,17.5,Closed Lost,23,Unknown,Risk Solutions,0.51,20598.634800000003,0.08790599298212759,False
982,20126.33,13.0,Qualified,24,EMEA,Core Payments,0.24,4830.3192,0.13374747198236597,False
983,17981.88,5.0,Proposal,16,LATAM,VAS,0.91,16363.510800000002,0.0784115894037054,False
984,17421.88,7.5,Qualified,11,Unknown,Analytics,0.39,6794.533200000001,0.13374367055296776,False
985,31432.82,10.6,Closed Lost,86,LATAM,VAS,0.41,12887.4562,0.1586046395150142,False
986,90320.56,13.7,Closed Won,82,LATAM,VAS,0.89,80385.2984,-0.09955558975052214,True
987,51174.8,8.1,Qualified,118,LATAM,Analytics,0.92,47080.816000000006,-0.0305382944127619,True
988,57037.47,5.1,Negotiation,20,EMEA,Analytics,0.78,44489.2266,-0.016991257096349854,True
989,49510.63,7.1,Qualified,84,LATAM,VAS,0.83,41093.8229,0.04008807282705906,False
990,8369.43,9.6,Qualified,41,EMEA,Core Payments,0.69,5774.9067,0.13033486031503105,False
991,19527.29,7.8,Negotiation,41,APAC,VAS,0.6,11716.374,0.16394427200522582,False
992,16990.56,9.3,Qualified,65,EMEA,Risk Solutions,0.36,6116.6016,0.16002893906280596,False
993,46618.22,21.5,Closed Won,90,APAC,VAS,0.4,18647.288,0.049321191942463205,False
994,60659.5,13.6,Negotiation,88,EMEA,VAS,0.87,52773.765,-0.01976985844092294,True
995,14789.15,8.1,Prospecting,113,LATAM,Risk Solutions,0.75,11091.8625,0.11529442426644959,False
996,22543.37,12.1,Qualified,72,EMEA,Analytics,0.5,11271.685,0.1735380496898249,False
997,30770.32,20.1,Closed Lost,114,EMEA,VAS,0.31,9538.7992,0.07123863964471999,False
998,16431.02,15.4,Negotiation,40,APAC,Core Payments,0.31,5093.6162,0.14734606186382637,False
999,15106.6,11.7,Prospecting,53,LATAM,Core Payments,0.41,6193.706,0.17187753170708137,False
1000,14669.66,5.4,Closed Won,102,Unknown,Core Payments,0.28,4107.504800000001,0.08923387857519438,False
1001,37456.4,3.7,Negotiation,3,Unknown,Core Payments,0.45,16855.38,0.06376751627555566,False
1002,12765.85,10.5,Negotiation,110,EMEA,Risk Solutions,0.23,2936.1455,0.08392285999480953,False
1003,43529.34,11.7,Proposal,15,APAC,Core Payments,0.91,39611.6994,0.0362595928483298,False
1004,23204.71,4.1,Proposal,6,LATAM,VAS,0.91,21116.2861,0.05433163923210049,False
1005,34578.95,5.5,Qualified,32,EMEA,Core Payments,0.49,16943.6855,0.11535888365485147,False
1006,55660.32,12.0,Closed Lost,25,Unknown,Core Payments,0.5,27830.16,0.06322212290301832,False
1007,14744.77,1.1,Closed Won,112,LATAM,Analytics,0.42,6192.8034,0.07440422433976546,False
1008,13493.9,3.6,Negotiation,15,LATAM,Risk Solutions,0.29,3913.231,0.08545396865044647,False
1009,28453.9,11.9,Closed Won,17,EMEA,Risk Solutions,0.81,23047.659000000003,0.13244731496457035,False
1010,11861.06,15.0,Qualified,61,EMEA,VAS,0.38,4507.2028,0.16069152944597093,False
1011,14214.03,13.8,Negotiation,92,Unknown,Core Payments,0.91,12934.7673,0.11740214143351868,False
1012,20576.71,17.2,Closed Lost,67,LATAM,Risk Solutions,0.55,11317.1905,0.15739160320232998,False
1013,24200.16,20.1,Closed Won,42,Unknown,Risk Solutions,0.47,11374.0752,0.12429234551466156,False
1014,10446.02,16.7,Proposal,60,APAC,Risk Solutions,0.58,6058.6916,0.1501113166845222,False
1015,17513.49,10.9,Negotiation,77,LATAM,Analytics,0.78,13660.5222,0.16323230534042354,False
1016,31239.7,22.8,Qualified,117,Unknown,Analytics,0.64,19993.408,0.057237866157397455,False
1017,49305.78,20.6,Closed Won,48,APAC,VAS,0.37,18243.1386,0.04651801206461259,False
1018,6797.99,16.9,Closed Won,75,LATAM,VAS,0.88,5982.2312,0.09255120043577364,False
1019,48159.18,8.1,Proposal,6,APAC,Core Payments,0.62,29858.6916,0.062275814304342036,False
1020,37345.33,14.2,Negotiation,64,Unknown,Risk Solutions,0.32,11950.5056,0.13234926735188884,False
1021,11502.94,1.7,Closed Won,21,EMEA,Analytics,0.76,8742.234400000001,0.06943946956216929,False
1022,9135.6,10.5,Negotiation,111,APAC,Analytics,0.22,2009.832,0.06277014658096891,False
1023,28278.14,-0.2,Proposal,71,LATAM,Analytics,0.46,13007.9444,0.09158811499152858,False
1024,17136.58,10.1,Negotiation,32,LATAM,Analytics,0.51,8739.6558,0.1666995510206773,False
1025,23895.0,17.3,Prospecting,50,Unknown,Analytics,0.21,5017.95,0.10357559287199442,False
1026,36861.39,12.3,Prospecting,44,EMEA,Risk Solutions,0.43,15850.3977,0.13606127904021825,False
1027,17631.96,20.3,Prospecting,4,Unknown,VAS,0.88,15516.1248,0.04806793586384661,False
1028,24272.2,12.2,Proposal,67,LATAM,Analytics,0.65,15776.93,0.168328379009607,False
1029,29264.76,12.7,Prospecting,14,LATAM,Analytics,0.38,11120.6088,0.14055893646929873,False
1030,37478.7,10.7,Negotiation,117,LATAM,VAS,0.27,10119.249,0.07958695583170627,False
1031,63140.8,14.9,Negotiation,85,APAC,Core Payments,0.74,46724.192,0.00016563989452211825,False
1032,60882.39,12.1,Negotiation,68,APAC,Core Payments,0.5,30441.195,0.05672386701517107,False
1033,25441.42,18.3,Prospecting,32,Unknown,Risk Solutions,0.3,7632.425999999999,0.12143946235467756,False
1034,19127.24,20.3,Closed Won,72,EMEA,Risk Solutions,0.91,17405.7884,0.07899474650533833,False
1035,90946.61,14.1,Negotiation,9,APAC,Analytics,0.32,29102.9152,-0.056463187647155855,True
1036,32296.12,6.6,Prospecting,17,APAC,Analytics,0.82,26482.8184,0.09905950347278353,False
1037,28434.56,15.1,Negotiation,81,APAC,Risk Solutions,0.69,19619.8464,0.15915538093813963,False
1038,11412.57,19.1,Qualified,56,APAC,VAS,0.23,2624.8911,0.08468462481900729,False
1039,35071.15,15.5,Closed Lost,116,LATAM,VAS,0.45,15782.017500000002,0.11400918483513561,False
1040,13851.59,13.7,Closed Won,36,APAC,Risk Solutions,0.81,11219.7879,0.1454332638648353,False
1041,16758.92,17.0,Negotiation,14,EMEA,VAS,0.66,11060.8872,0.1273464411339283,False
1042,9926.21,18.9,Proposal,46,LATAM,VAS,0.29,2878.6008999999995,0.09681780534201972,False
1043,16162.09,-0.8,Closed Won,85,LATAM,Core Payments,0.36,5818.3524,0.07557638161140234,False
1044,22864.07,19.9,Proposal,78,Unknown,Core Payments,0.55,12575.2385,0.1277145271454267,False
1045,8995.73,16.2,Proposal,114,EMEA,Risk Solutions,0.25,2248.9325,0.06405954619202814,False
1046,12911.83,14.7,Closed Lost,83,EMEA,Core Payments,0.42,5422.9686,0.16193277082450386,False
1047,21028.23,9.5,Proposal,63,LATAM,Core Payments,0.67,14088.9141,0.166978363615711,False
1048,10365.69,13.4,Closed Lost,9,EMEA,Analytics,0.23,2384.1087,0.07401508253901457,False
1049,10432.01,15.3,Qualified,84,EMEA,Core Payments,0.76,7928.3276,0.14356625872834455,False
1050,13407.49,4.9,Negotiation,74,EMEA,Analytics,0.6,8044.494,0.13403084748183064,False
1051,9509.47,16.0,Qualified,112,LATAM,Analytics,0.81,7702.6707,0.08796963878377562,False
1052,31791.32,12.7,Proposal,59,EMEA,Analytics,0.75,23843.49,0.1429766507428446,False
1053,12172.9,19.6,Closed Won,75,LATAM,Analytics,0.55,6695.095,0.12367811162300912,False
1054,34876.07,15.7,Prospecting,62,APAC,Analytics,0.22,7672.7354,0.104911428461396,False
1055,38274.85,11.4,Prospecting,81,APAC,VAS,0.37,14161.6945,0.13995972653016092,False
1056,10772.03,12.6,Closed Won,51,LATAM,VAS,0.37,3985.6511,0.15358655032499996,False
1057,22571.94,15.5,Closed Lost,90,LATAM,VAS,0.67,15123.1998,0.15978594250660527,False
1058,16549.96,13.0,Prospecting,23,APAC,Risk Solutions,0.61,10095.4756,0.16143735992220376,False
1059,11167.57,15.0,Closed Won,66,EMEA,VAS,0.35,3908.6495,0.15196991882425215,False
1060,18035.63,8.7,Negotiation,62,Unknown,Risk Solutions,0.24,4328.5512,0.1371236467763,False
1061,19070.69,6.1,Negotiation,58,Unknown,Analytics,0.73,13921.603699999998,0.14660214285864942,False
1062,33688.57,9.4,Qualified,67,EMEA,VAS,0.86,28972.1702,0.11692277306313864,False
1063,40658.93,5.2,Negotiation,6,APAC,Risk Solutions,0.83,33746.9119,0.04147172894405238,False
1064,11411.91,8.4,Closed Won,38,APAC,Core Payments,0.74,8444.8134,0.13466596946653758,False
1065,17280.56,14.1,Closed Lost,83,Unknown,Core Payments,0.34,5875.390400000001,0.15483304245535534,False
1066,30247.59,4.1,Qualified,16,APAC,Risk Solutions,0.29,8771.801099999999,0.10442371123191413,False
1067,44546.39,6.1,Qualified,119,LATAM,Core Payments,0.75,33409.7925,0.035474129838763635,False
1068,5113.03,16.0,Prospecting,70,EMEA,Core Payments,0.64,3272.3392,0.09723227290448994,False
1069,47325.16,9.7,Closed Lost,61,EMEA,VAS,0.39,18456.812400000003,0.10358936663107543,False
1070,19922.05,12.2,Closed Lost,105,LATAM,Risk Solutions,0.58,11554.789,0.15025114424197195,False
1071,55100.32,6.1,Closed Lost,118,Unknown,Analytics,0.9,49590.288,-0.04429546019833608,True
1072,17094.33,7.1,Qualified,71,EMEA,Analytics,0.29,4957.3557,0.1386625953687174,False
1073,13397.71,10.8,Qualified,57,EMEA,VAS,0.65,8708.5115,0.16285119738842524,False
1074,22627.41,20.5,Proposal,95,APAC,Risk Solutions,0.89,20138.3949,0.07722266342621942,False
1075,44353.53,14.5,Qualified,91,APAC,Core Payments,0.45,19959.0885,0.11824796551104894,False
1076,22434.74,3.9,Negotiation,88,APAC,VAS,0.94,21088.6556,0.06773815912598857,False
1077,5371.4,14.5,Qualified,72,LATAM,VAS,0.38,2041.132,0.10107610701447722,False
1078,33176.0,16.9,Negotiation,108,APAC,VAS,0.39,12938.64,0.12436679219152785,False
1079,8403.48,15.8,Closed Lost,92,Unknown,Analytics,0.23,1932.8004,0.08501806745010909,False
1080,12260.94,6.2,Closed Won,56,LATAM,Risk Solutions,0.39,4781.7666,0.14111970031221155,False
1081,10986.59,12.0,Negotiation,46,Unknown,VAS,0.57,6262.3563,0.1593669727536574,False
1082,7326.98,22.9,Proposal,10,LATAM,VAS,0.55,4029.839,0.03474580266238436,False
1083,10401.99,7.6,Closed Lost,105,APAC,VAS,0.88,9153.7512,0.0970927100512381,False
1084,12191.48,14.0,Prospecting,61,Unknown,Analytics,0.41,4998.506799999999,0.16318086044153812,False
1085,15264.14,8.5,Closed Lost,109,EMEA,Core Payments,0.29,4426.6006,0.11447798169171591,False
1086,21333.79,5.9,Closed Lost,111,Unknown,Analytics,0.55,11733.5845,0.1185778758702995,False
1087,18026.72,10.1,Closed Won,59,EMEA,Risk Solutions,0.59,10635.7648,0.17446563215063243,False
1088,9061.21,17.5,Prospecting,66,EMEA,VAS,0.22,1993.4662,0.08772999026191969,False
1089,19751.52,18.1,Closed Lost,52,APAC,VAS,0.72,14221.0944,0.13732455581149927,False
1090,39483.65,7.9,Prospecting,42,Unknown,Risk Solutions,0.89,35140.4485,0.07683389885099423,False
1091,38906.88,9.9,Proposal,94,Unknown,Core Payments,0.46,17897.1648,0.12436344617147294,False
1092,23879.88,7.9,Prospecting,82,APAC,VAS,0.62,14805.5256,0.1632812782216969,False
1093,31940.57,1.9,Qualified,32,Unknown,Core Payments,0.88,28107.7016,0.050870397041368864,False
1094,37622.43,15.3,Negotiation,109,EMEA,Analytics,0.78,29345.4954,0.0923753558154981,False
1095,49860.86,20.1,Qualified,43,EMEA,VAS,0.63,31412.3418,0.042464971657639516,False
1096,60953.73,19.8,Negotiation,47,LATAM,Analytics,0.28,17067.044400000002,0.019369221888917543,False
1097,18175.56,10.0,Qualified,49,LATAM,VAS,0.36,6543.2016,0.16692148928043904,False
